time,speed,number_of_reads,region_id,bus_count
2015-01-31T22:40:16,18.41,605,13,40
2015-01-22T09:01:52,11.59,3504,13,224
2015-01-09T18:40:43,13.64,1847,13,126
2015-01-17T00:50:27,21.82,279,13,19
2015-01-17T06:50:35,18.68,577,13,40
2015-01-16T11:31:15,15,1236,13,81
2015-01-12T10:40:29,15.68,1340,13,87
2015-01-02T16:40:46,11.59,2967,13,194
2015-01-11T13:20:58,17.05,876,13,56
2015-01-17T10:40:25,17.05,989,13,68
2015-01-20T14:40:43,13.64,1578,13,106
2015-01-31T03:10:20,29.32,70,13,6
2015-01-21T20:01:32,15.68,1012,13,74
2015-01-03T19:40:26,17.05,904,13,63
2015-01-17T09:10:39,17.05,786,13,53
2015-01-08T07:51:00,12.95,2463,13,173
2015-01-18T20:01:25,19.09,688,13,47
2015-01-28T12:31:20,15.68,1407,13,96
2015-01-01T13:50:37,16.36,794,13,60
2015-01-03T08:20:51,20.45,635,13,46
2015-01-12T19:50:50,16.36,1019,13,73
2015-01-31T14:31:17,14.83,1256,13,81
2015-01-07T17:10:59,10.23,3134,13,213
2015-01-31T06:10:31,20.45,483,13,32
2015-01-11T19:10:39,17.73,821,13,56
2015-01-16T17:01:52,10.91,3049,13,204
2015-01-24T22:31:05,17.73,708,13,52
2015-01-02T05:10:31,21.82,457,13,25
2015-01-22T20:40:24,17.05,921,13,65
2015-01-31T04:01:08,26.73,55,13,5
2015-01-29T17:11:03,10.23,3326,13,217
2015-01-12T13:40:34,15,1259,13,89
2015-01-26T14:40:38,12.95,1675,13,108
2015-01-09T03:50:23,24.34,127,13,8
2015-01-25T20:10:37,18.41,738,13,46
2015-01-20T08:01:58,12.27,2904,13,178
2015-01-19T16:51:00,12.1,2854,13,200
2015-01-08T20:01:34,15.68,1045,13,70
2015-01-19T13:40:31,15.68,1217,13,88
2015-01-04T08:50:33,21.14,566,13,36
2015-01-22T23:50:27,21.82,419,13,27
2015-01-19T17:01:50,11.59,3175,13,208
2015-01-22T13:31:21,15,1312,13,93
2015-01-20T21:40:21,17.05,741,13,52
2015-01-21T18:21:17,12.27,2264,13,156
2015-01-10T03:10:18,26.8,55,13,6
2015-01-05T04:01:09,27.34,120,13,9
2015-01-20T07:11:03,15,1893,13,130
2015-01-01T10:31:09,21.14,668,13,49
2015-01-13T16:21:21,12.27,2533,13,171
2015-01-28T04:31:00,21.75,152,13,12
2015-01-13T10:50:44,15.68,1343,13,88
2015-01-23T10:21:06,16.36,1305,13,88
2015-01-27T18:31:30,12.95,2116,13,146
2015-01-11T05:20:42,20.45,235,13,15
2015-01-09T04:01:09,30.68,117,13,8
2015-01-03T19:20:58,16.16,963,13,67
2015-01-20T10:10:49,14.32,1658,13,115
2015-01-13T04:10:24,25.06,66,13,5
2015-01-06T07:51:06,12.95,2616,13,168
2015-01-03T03:40:05,21.82,66,13,6
2015-01-14T16:10:56,12.27,2299,13,155
2015-01-14T02:20:38,0,9,13,7
2015-01-04T09:01:23,19.77,566,13,39
2015-01-30T23:31:04,19.77,454,13,31
2015-01-05T14:40:35,16.36,1427,13,98
2015-01-09T17:51:01,10.23,2676,13,182
2015-01-15T08:21:25,12.27,3073,13,197
2015-01-09T21:50:35,19.09,595,13,39
2015-01-06T11:21:03,15.68,1240,13,85
2015-01-07T11:31:16,15.68,1187,13,83
2015-01-17T18:40:27,15,1043,13,71
2015-01-22T12:01:32,14.32,1310,13,84
2015-01-09T01:01:15,22.5,254,13,21
2015-01-11T06:31:02,21.14,399,13,28
2015-01-06T18:11:04,10.91,2422,13,166
2015-01-27T12:10:46,15.68,1202,13,85
2015-01-09T14:10:49,14.32,1518,13,94
2015-01-08T04:10:22,21.82,84,13,6
2015-01-27T14:01:43,15.68,1396,13,91
2015-01-24T14:21:01,15,1324,13,89
2015-01-07T12:01:32,15.68,1108,13,80
2015-01-07T15:31:30,13.64,1797,13,125
2015-01-24T01:01:15,21.14,242,13,17
2015-01-20T05:20:51,22.16,406,13,29
2015-01-29T01:20:44,21.14,227,13,14
2015-01-13T22:40:20,19.09,588,13,40
2015-01-21T00:01:21,21.82,344,13,25
2015-01-25T09:01:20,19.09,603,13,39
2015-01-21T13:10:53,15.68,1318,13,88
2015-01-23T02:50:20,25.23,127,13,9
2015-01-02T21:20:59,18.41,655,13,47
2015-01-06T02:50:22,23.86,130,13,8
2015-01-31T23:01:18,18.41,520,13,34
2015-01-25T12:40:26,15.68,897,13,56
2015-01-04T05:01:09,26.59,111,13,9
2015-01-20T09:11:01,10.91,3535,13,217
2015-01-15T19:31:21,15.68,1279,13,88
2015-01-17T21:01:24,15,774,13,51
2015-01-01T02:20:40,19.77,62,13,12
2015-01-13T08:01:57,12.95,2667,13,179
2015-01-19T03:40:05,18.58,76,13,5
2015-01-19T09:10:59,12.95,2849,13,182
2015-01-18T10:20:56,19.09,848,13,52
2015-01-22T07:31:40,12.95,2109,13,155
2015-01-31T06:20:52,21.34,478,13,35
2015-01-04T04:01:08,23.18,81,13,6
2015-01-18T00:20:47,22.09,327,13,25
2015-01-01T11:50:39,17.05,732,13,55
2015-01-04T20:40:19,19.77,613,13,45
2015-01-23T18:50:55,13.64,1646,13,117
2015-01-28T20:31:13,15.68,849,13,65
2015-01-07T03:10:18,23.59,69,13,7
2015-01-07T11:20:58,15.68,1255,13,80
2015-01-06T09:11:03,11.59,3362,13,198
2015-01-13T03:10:23,26.59,59,13,6
2015-01-01T08:40:20,21.14,516,13,39
2015-01-03T18:01:28,15.68,1131,13,81
2015-01-02T07:40:47,13.64,2373,13,172
2015-01-11T12:40:23,17.73,823,13,54
2015-01-04T17:01:29,15.68,917,13,61
2015-01-07T10:21:06,15,1299,13,91
2015-01-24T00:01:17,19.09,362,13,30
2015-01-27T03:01:11,23.86,92,13,7
2015-01-26T19:31:22,15.68,1378,13,96
2015-01-30T11:01:34,15.68,1289,13,84
2015-01-05T13:21:08,15,1247,13,87
2015-01-13T18:50:54,14.32,1647,13,113
2015-01-03T17:31:16,15,1072,13,75
2015-01-24T13:21:02,15,1173,13,76
2015-01-21T16:11:07,11.59,2513,13,168
2015-01-07T10:40:28,15.68,1231,13,86
2015-01-04T16:40:24,15,1033,13,68
2015-01-24T21:01:37,16.36,749,13,56
2015-01-13T00:40:12,22.5,253,13,18
2015-01-20T00:31:00,21.41,317,13,25
2015-01-20T10:40:30,15,1354,13,90
2015-01-22T12:10:47,15.2,1259,13,86
2015-01-12T12:01:33,15,1177,13,78
2015-01-19T07:01:46,16.36,1625,13,118
2015-01-11T08:20:51,21.14,524,13,36
2015-01-15T20:01:34,16.36,971,13,68
2015-01-29T03:20:37,27.95,113,13,8
2015-01-30T16:40:48,11.59,2661,13,181
2015-01-31T01:10:26,23.52,186,13,14
2015-01-14T17:21:17,10.23,3141,13,205
2015-01-23T20:31:12,17.05,793,13,62
2015-01-25T20:31:07,19.09,667,13,46
2015-01-16T14:40:41,13.64,1538,13,105
2015-01-26T18:40:43,13.64,1925,13,138
2015-01-24T17:21:04,14.32,1306,13,83
2015-01-30T12:50:47,14.9,1322,13,94
2015-01-30T20:40:22,16.36,840,13,59
2015-01-09T06:50:52,15,1391,13,105
2015-01-26T10:50:45,15.68,1163,13,88
2015-01-21T23:40:15,21.14,400,13,31
2015-01-10T15:40:33,14.32,1150,13,84
2015-01-01T06:01:16,24.55,283,13,19
2015-01-08T12:21:03,14.32,1330,13,84
2015-01-30T06:40:39,18.41,1309,13,96
2015-01-02T20:31:11,17.05,772,13,61
2015-01-05T21:10:38,12.95,778,13,51
2015-01-23T07:31:44,13.64,2311,13,159
2015-01-21T08:31:45,10.91,3636,13,227
2015-01-10T05:40:14,20.45,254,13,24
2015-01-01T01:30:56,21.82,366,13,29
2015-01-10T17:21:01,15.68,1015,13,78
2015-01-28T02:10:21,0,68,13,4
2015-01-17T18:50:42,16.36,1016,13,69
2015-01-01T22:10:32,19.77,529,13,40
2015-01-10T08:31:08,20.45,636,13,49
2015-01-16T18:31:30,12.27,2029,13,150
2015-01-31T18:10:45,15,1065,13,73
2015-01-30T04:10:21,25.36,70,13,6
2015-01-30T04:30:56,23.18,160,13,11
2015-01-26T21:21:03,15.68,923,13,56
2015-01-27T00:10:29,22.5,385,13,24
2015-01-22T09:31:31,12.95,2874,13,191
2015-01-21T04:01:11,26.59,113,13,8
2015-01-18T14:31:13,15.68,971,13,67
2015-01-12T22:10:35,19.09,559,13,44
2015-01-11T14:50:40,15.68,913,13,66
2015-01-14T09:50:56,14.32,1999,13,129
2015-01-26T07:51:07,12.95,2570,13,165
2015-01-02T09:11:00,13.64,2650,13,182
2015-01-15T18:50:54,13.64,1942,13,126
2015-01-19T11:31:18,15.68,1155,13,80
2015-01-30T03:20:37,23.18,118,13,7
2015-01-31T03:20:37,27.27,122,13,8
2015-01-31T06:40:18,19.77,430,13,34
2015-01-11T08:31:06,20.45,629,13,41
2015-01-05T12:10:46,15,1261,13,79
2015-01-17T05:31:02,23.18,352,13,25
2015-01-04T11:01:26,17.05,789,13,50
2015-01-09T06:21:03,16.36,967,13,70
2015-01-21T16:51:01,10.91,2764,13,191
2015-01-05T11:31:20,15.68,1135,13,77
2015-01-02T12:31:16,15.68,1229,13,85
2015-01-19T18:01:50,12.95,2424,13,170
2015-01-12T12:10:44,15,1310,13,87
2015-01-15T22:20:53,18.41,688,13,44
2015-01-09T18:31:30,13.64,1899,13,131
2015-01-04T21:01:20,20.45,483,13,40
2015-01-18T22:20:47,20.8,476,13,36
2015-01-31T08:40:24,18.41,890,13,61
2015-01-08T10:50:41,16.36,1187,13,81
2015-01-15T13:10:45,14.32,1419,13,88
2015-01-02T16:01:43,14.32,2105,13,147
2015-01-07T06:21:05,17.05,989,13,69
2015-01-22T23:40:14,21.82,400,13,29
2015-01-24T17:50:42,14.32,1227,13,80
2015-01-06T13:50:46,15,1251,13,87
2015-01-06T23:50:31,20.45,431,13,27
2015-01-10T14:21:04,15.68,1182,13,77
2015-01-20T07:01:46,15.68,1754,13,114
2015-01-03T02:40:06,21.07,72,13,6
2015-01-03T05:40:13,19.77,273,13,25
2015-01-15T02:01:10,25.98,79,13,8
2015-01-30T14:21:15,15,1477,13,98
2015-01-01T08:20:49,21.14,454,13,33
2015-01-29T01:31:02,20.45,114,13,10
2015-01-18T07:20:48,21.14,488,13,36
2015-01-10T09:20:56,17.05,722,13,54
2015-01-17T00:10:30,19.77,411,13,23
2015-01-25T04:01:10,28.23,113,13,7
2015-01-02T04:10:25,24.55,77,13,6
2015-01-19T08:51:00,12.27,3274,13,221
2015-01-22T10:01:41,14.73,1638,13,116
2015-01-23T17:01:53,10.91,3147,13,209
2015-01-23T01:10:24,21.82,159,13,13
2015-01-04T13:10:37,15.68,988,13,59
2015-01-25T20:20:52,18.41,659,13,46
2015-01-27T22:01:29,19.09,706,13,46
2015-01-28T01:01:14,21.82,257,13,18
2015-01-18T07:50:30,21.14,552,13,38
2015-01-18T11:40:25,17.05,884,13,65
2015-01-13T08:11:09,12.27,3293,13,207
2015-01-02T17:11:03,10.91,3224,13,216
2015-01-12T09:21:20,12.95,2840,13,190
2015-01-21T01:01:12,21.82,227,13,16
2015-01-15T16:40:53,11.59,2769,13,189
2015-01-07T00:31:00,19.77,229,13,17
2015-01-10T19:01:28,16.36,1082,13,70
2015-01-15T07:01:47,15,1774,13,114
2015-01-23T02:20:39,22.91,37,13,7
2015-01-17T07:31:07,19.77,667,13,41
2015-01-16T05:40:22,23.05,443,13,38
2015-01-23T01:30:58,25.43,118,13,11
2015-01-16T03:30:54,22.5,96,13,8
2015-01-01T04:20:38,23.32,199,13,11
2015-01-13T19:50:46,16.36,1070,13,77
2015-01-31T07:20:52,20.45,603,13,46
2015-01-07T08:31:34,10.91,3529,13,235
2015-01-31T15:50:43,16.36,1302,13,85
2015-01-01T21:40:19,20.45,529,13,35
2015-01-03T01:10:23,21.82,178,13,14
2015-01-25T15:50:38,15,983,13,65
2015-01-29T15:31:37,13.64,1856,13,130
2015-01-27T16:31:37,11.59,2632,13,180
2015-01-23T09:31:33,12.95,2723,13,195
2015-01-09T15:40:46,13.64,1760,13,121
2015-01-03T16:50:45,15,1112,13,75
2015-01-14T20:40:27,16.36,745,13,58
2015-01-18T22:40:16,20.45,371,13,32
2015-01-28T00:31:02,21.14,294,13,22
2015-01-24T00:31:00,24.55,307,13,29
2015-01-03T21:31:05,16.36,681,13,50
2015-01-18T11:10:39,17.73,776,13,54
2015-01-12T20:40:24,15,756,13,58
2015-01-08T09:50:53,12.27,2157,13,151
2015-01-10T09:50:38,15.68,744,13,54
2015-01-16T11:10:44,15.68,1389,13,96
2015-01-19T10:50:46,15.68,1217,13,89
2015-01-29T08:01:57,12.27,2734,13,182
2015-01-07T10:31:21,15.68,1305,13,81
2015-01-11T17:40:25,15,1029,13,65
2015-01-11T03:40:07,23.86,89,13,6
2015-01-21T04:20:44,23.86,202,13,12
2015-01-11T20:40:18,19.77,582,13,40
2015-01-09T19:10:51,15.68,1306,13,92
2015-01-07T05:31:11,20.45,501,13,34
2015-01-13T21:01:29,16.36,783,13,51
2015-01-19T08:31:38,12.27,3367,13,231
2015-01-10T13:01:33,15.68,1093,13,70
2015-01-27T21:31:11,17.05,803,13,55
2015-01-20T18:50:54,13.64,1862,13,128
2015-01-29T19:21:06,14.32,1509,13,101
2015-01-05T06:40:35,17.05,1193,13,85
2015-01-09T00:40:10,21.82,281,13,18
2015-01-21T19:01:44,13.64,1561,13,106
2015-01-20T00:50:26,21.82,263,13,20
2015-01-29T10:21:07,14.32,1601,13,100
2015-01-03T07:20:52,19.77,528,13,39
2015-01-08T00:50:26,22.57,230,13,20
2015-01-03T19:10:39,15.68,908,13,61
2015-01-07T19:10:51,15.68,1396,13,89
2015-01-27T06:31:27,17.73,1251,13,82
2015-01-13T15:31:34,13.64,1739,13,117
2015-01-08T16:21:19,10.91,2298,13,143
2015-01-30T11:10:45,15.68,1270,13,91
2015-01-04T18:31:11,17.05,815,13,60
2015-01-09T11:50:44,15.68,1223,13,86
2015-01-12T18:21:16,12.27,2476,13,157
2015-01-26T15:40:49,13.64,1872,13,125
2015-01-10T01:40:07,23.28,118,13,6
2015-01-03T02:20:37,26.86,93,13,8
2015-01-10T09:10:41,19.09,776,13,49
2015-01-13T06:10:45,19.09,897,13,65
2015-01-06T17:51:00,10.23,3122,13,206
2015-01-23T08:02:00,12.27,2620,13,177
2015-01-18T18:31:10,17.05,931,13,63
2015-01-30T07:40:50,13.64,2274,13,160
2015-01-03T16:20:58,14.32,1169,13,81
2015-01-06T02:10:25,20.83,170,13,8
2015-01-27T18:40:47,12.95,1996,13,143
2015-01-22T11:21:03,15,1121,13,72
2015-01-16T04:20:41,23.18,133,13,11
2015-01-15T11:31:17,14.32,1239,13,85
2015-01-22T04:01:12,31.81,68,13,6
2015-01-14T21:01:28,16.47,820,13,58
2015-01-12T08:51:04,11.59,3302,13,215
2015-01-04T05:30:56,23.86,252,13,17
2015-01-14T05:31:07,21.82,420,13,30
2015-01-22T08:31:39,12.27,3477,13,233
2015-01-29T11:40:32,15.48,1263,13,83
2015-01-18T19:01:25,16.36,717,13,50
2015-01-12T13:01:32,15.48,1243,13,89
2015-01-26T23:01:20,19.09,513,13,34
2015-01-14T21:10:36,17.05,774,13,52
2015-01-02T11:10:42,16.36,1198,13,85
2015-01-30T00:31:02,22.5,252,13,19
2015-01-17T10:50:41,17.05,900,13,61
2015-01-24T18:40:29,15.68,1106,13,77
2015-01-05T22:31:06,14.32,673,13,44
2015-01-16T07:31:36,13.64,2189,13,151
2015-01-17T01:40:08,25.33,118,13,7
2015-01-08T10:40:30,16.36,1300,13,87
2015-01-11T06:40:13,20.45,393,13,25
2015-01-20T05:10:32,21.14,433,13,28
2015-01-04T19:40:23,19.09,719,13,49
2015-01-24T03:20:39,25.16,142,13,11
2015-01-17T20:01:27,16.36,893,13,63
2015-01-15T15:31:37,12.95,1759,13,119
2015-01-16T23:50:28,19.09,436,13,27
2015-01-19T18:21:15,13.64,2259,13,147
2015-01-11T16:31:13,15.68,843,13,52
2015-01-15T16:31:38,11.59,2641,13,179
2015-01-27T01:50:22,31.47,118,13,9
2015-01-02T16:51:08,12.27,3395,13,217
2015-01-21T21:01:43,16.36,746,13,53
2015-01-13T13:31:18,15,1306,13,90
2015-01-02T06:31:19,18.41,1227,13,89
2015-01-14T10:01:39,15,1785,13,120
2015-01-03T11:40:27,17.05,991,13,70
2015-01-26T16:51:03,10.91,3102,13,205
2015-01-24T08:10:37,19.09,584,13,40
2015-01-06T17:40:45,9.55,3494,13,214
2015-01-18T00:31:01,21.14,291,13,22
2015-01-01T01:10:26,18.55,389,13,29
2015-01-17T04:01:11,24.55,78,13,6
2015-01-29T22:01:27,18.41,620,13,47
2015-01-30T21:50:35,19.09,682,13,46
2015-01-22T19:31:17,15.68,1295,13,94
2015-01-06T18:21:14,11.59,2402,13,159
2015-01-26T00:50:24,21.41,247,13,18
2015-01-20T04:10:25,23.05,85,13,6
2015-01-06T04:31:00,19.3,138,13,10
2015-01-26T03:20:37,27.27,135,13,8
2015-01-21T05:10:33,21.14,405,13,24
2015-01-24T16:10:46,14.32,1284,13,89
2015-01-09T03:20:36,25.84,112,13,9
2015-01-26T01:20:40,23.18,217,13,13
2015-01-10T02:01:08,25.23,126,13,8
2015-01-18T08:10:32,19.77,584,13,40
2015-01-21T12:40:32,15,1223,13,83
2015-01-06T15:01:42,13.64,1509,13,106
2015-01-18T11:20:55,16.36,807,13,53
2015-01-17T09:40:26,16.36,839,13,61
2015-01-21T15:31:36,12.95,1908,13,132
2015-01-01T15:50:39,15.68,925,13,67
2015-01-01T06:40:15,21.41,337,13,22
2015-01-18T16:31:11,16.36,1088,13,62
2015-01-28T23:01:17,20.8,366,13,32
2015-01-24T06:40:19,20.45,447,13,32
2015-01-02T23:50:28,19.77,413,13,25
2015-01-10T00:40:13,22.7,218,13,17
2015-01-06T00:01:20,16.36,325,13,25
2015-01-21T11:21:06,15,1277,13,83
2015-01-16T15:21:17,13.64,1665,13,119
2015-01-09T20:01:29,16.36,922,13,62
2015-01-26T06:10:43,19.09,901,13,58
2015-01-19T23:01:24,18.95,453,13,34
2015-01-25T15:20:58,15,1005,13,65
2015-01-08T06:40:36,17.73,1415,13,95
2015-01-20T13:01:35,15,1489,13,94
2015-01-18T23:50:27,20.45,357,13,28
2015-01-15T04:40:15,21.82,184,13,17
2015-01-21T04:40:13,19.09,211,13,16
2015-01-04T03:01:10,27.2,92,13,6
2015-01-20T15:01:47,14.32,1632,13,112
2015-01-12T01:01:14,21.14,182,13,16
2015-01-02T23:01:20,20.25,434,13,32
2015-01-03T10:10:41,17.05,868,13,58
2015-01-10T16:01:34,14.32,1098,13,76
2015-01-27T19:40:31,16.36,1191,13,84
2015-01-07T16:01:48,12.95,2119,13,149
2015-01-10T01:10:23,21.82,159,13,14
2015-01-22T15:31:35,13.64,1729,13,118
2015-01-03T04:40:10,22.5,137,13,10
2015-01-07T02:30:50,0,19,13,5
2015-01-01T17:31:12,15.68,878,13,60
2015-01-03T18:10:44,15,1094,13,74
2015-01-08T12:10:44,15.68,1224,13,82
2015-01-28T13:40:37,15,1256,13,83
2015-01-04T13:20:58,16.36,888,13,59
2015-01-09T02:10:22,25.91,99,13,8
2015-01-22T14:40:40,13.64,1578,13,105
2015-01-13T18:01:46,11.59,2566,13,181
2015-01-17T19:01:33,16.57,1059,13,75
2015-01-21T03:30:54,25.5,73,13,5
2015-01-07T00:40:16,19.77,194,13,15
2015-01-09T13:01:34,15.68,1142,13,78
2015-01-19T15:10:57,13.64,1731,13,115
2015-01-27T14:21:16,12.95,1445,13,104
2015-01-10T21:31:08,18.41,671,13,48
2015-01-12T12:40:32,14.32,1394,13,87
2015-01-24T12:31:17,15,1197,13,83
2015-01-28T13:50:54,15.68,1389,13,94
2015-01-18T01:30:55,22.5,141,13,9
2015-01-12T17:40:49,10.23,3054,13,198
2015-01-07T10:01:39,15,1627,13,120
2015-01-08T19:10:54,14.32,1585,13,98
2015-01-31T16:31:15,15,1205,13,84
2015-01-09T00:10:31,21.14,286,13,22
2015-01-26T20:20:58,15,868,13,64
2015-01-23T06:40:40,17.05,1211,13,90
2015-01-28T17:51:03,10.91,2766,13,194
2015-01-05T03:50:22,28.7,119,13,8
2015-01-21T17:01:59,10.91,3283,13,212
2015-01-15T16:51:05,11.59,2817,13,195
2015-01-17T23:10:32,21.14,501,13,35
2015-01-19T03:10:18,21.82,71,13,5
2015-01-24T23:31:04,19.77,400,13,27
2015-01-24T01:50:23,29.73,133,13,10
2015-01-30T06:50:54,15,1414,13,110
2015-01-20T20:50:40,15.68,813,13,57
2015-01-09T08:31:40,11.59,3133,13,211
2015-01-28T07:01:49,15.68,1587,13,111
2015-01-10T19:40:27,16.36,892,13,66
2015-01-06T22:31:06,20.45,456,13,38
2015-01-27T03:50:23,29.32,137,13,9
2015-01-22T22:40:21,18.41,481,13,36
2015-01-15T21:01:30,15.68,812,13,56
2015-01-14T12:40:31,15,1310,13,95
2015-01-22T07:10:59,16.36,1852,13,130
2015-01-23T05:10:32,20.45,428,13,26
2015-01-18T14:01:30,15.68,973,13,67
2015-01-16T19:50:43,16.36,1130,13,79
2015-01-08T22:31:08,18.41,532,13,36
2015-01-20T00:01:15,22.5,339,13,25
2015-01-17T14:21:00,15,1253,13,78
2015-01-13T23:20:48,19.77,437,13,28
2015-01-22T17:51:03,10.91,2852,13,192
2015-01-05T18:50:52,14.32,1758,13,127
2015-01-10T04:01:07,25.19,102,13,9
2015-01-22T00:50:28,21.14,217,13,20
2015-01-07T15:10:57,13.64,1499,13,111
2015-01-07T21:20:58,17.73,633,13,44
2015-01-14T23:20:51,21.14,397,13,27
2015-01-20T06:21:07,17.73,1021,13,77
2015-01-05T09:40:38,13.64,2062,13,140
2015-01-01T02:30:53,20.08,32,13,9
2015-01-14T12:10:46,14.32,1356,13,88
2015-01-04T10:31:10,18.41,727,13,48
2015-01-16T12:10:43,15,1273,13,79
2015-01-01T18:40:24,17.05,836,13,55
2015-01-28T19:31:21,16.36,1309,13,94
2015-01-12T15:10:57,13.64,1628,13,115
2015-01-10T06:01:19,21.14,320,13,23
2015-01-12T07:21:22,14.32,2055,13,136
2015-01-11T20:50:34,19.02,572,13,38
2015-01-22T01:30:57,23.18,121,13,10
2015-01-16T06:10:43,17.73,917,13,62
2015-01-28T21:10:39,15.68,853,13,52
2015-01-04T12:20:56,17.73,809,13,49
2015-01-04T14:31:15,15.68,888,13,61
2015-01-24T18:10:45,15,1162,13,82
2015-01-14T01:40:11,20.25,134,13,10
2015-01-24T01:10:25,21.14,224,13,17
2015-01-28T04:20:43,22.7,158,13,12
2015-01-03T02:30:53,24.55,99,13,6
2015-01-06T00:31:02,17.73,307,13,21
2015-01-14T15:40:45,14.32,1654,13,118
2015-01-25T09:10:32,19.09,708,13,42
2015-01-16T05:10:31,19.77,447,13,28
2015-01-24T15:31:17,14.32,1168,13,81
2015-01-02T22:01:24,19.09,705,13,47
2015-01-09T22:40:20,17.73,593,13,39
2015-01-05T01:40:09,31.36,56,13,5
2015-01-08T21:10:38,17.05,766,13,46
2015-01-21T21:40:24,18.41,715,13,49
2015-01-02T00:01:15,23.18,367,13,24
2015-01-06T12:01:30,15,1103,13,72
2015-01-17T19:31:13,15,908,13,62
2015-01-15T18:11:02,12.27,2517,13,175
2015-01-18T17:20:57,15,862,13,60
2015-01-15T18:31:33,12.95,2042,13,143
2015-01-06T20:50:38,17.05,720,13,53
2015-01-19T21:31:07,18.41,729,13,55
2015-01-09T04:50:28,20.45,325,13,20
2015-01-20T23:50:28,21.14,435,13,27
2015-01-04T21:20:48,19.77,610,13,38
2015-01-22T12:31:18,15,1327,13,85
2015-01-07T18:50:55,14.32,1713,13,122
2015-01-29T19:31:17,15.68,1294,13,93
2015-01-15T17:40:48,10.91,3102,13,202
2015-01-12T02:10:24,23.86,85,13,6
2015-01-12T22:40:21,19.09,563,13,41
2015-01-23T05:31:08,23.18,525,13,36
2015-01-11T21:20:51,17.73,546,13,37
2015-01-26T09:01:55,12.27,3415,13,217
2015-01-24T02:01:11,49.23,129,13,16
2015-01-24T07:31:05,19.09,640,13,37
2015-01-16T17:40:49,9.55,3169,13,201
2015-01-26T00:10:27,22.5,297,13,25
2015-01-11T15:31:12,15.68,812,13,59
2015-01-12T08:21:22,12.27,3039,13,201
2015-01-04T06:01:16,22.5,259,13,16
2015-01-22T23:31:03,19.77,401,13,31
2015-01-10T13:50:43,15.34,1071,13,75
2015-01-17T05:20:46,21.48,246,13,17
2015-01-11T17:20:57,13.64,910,13,61
2015-01-10T08:50:38,19.77,636,13,49
2015-01-06T10:50:42,15,1223,13,83
2015-01-07T06:50:52,15.68,1418,13,109
2015-01-10T15:01:33,15,1245,13,80
2015-01-16T11:50:42,14.32,1165,13,81
2015-01-27T14:10:53,15,1422,13,92
2015-01-17T15:31:19,14.32,1188,13,76
2015-01-18T02:20:37,27.27,96,13,8
2015-01-05T19:40:30,17.05,1169,13,80
2015-01-02T00:40:09,22.5,283,13,20
2015-01-02T18:10:58,12.27,2277,13,152
2015-01-03T04:10:22,23.66,87,13,6
2015-01-27T04:10:22,25.23,94,13,7
2015-01-23T11:10:45,16.36,1207,13,81
2015-01-08T20:40:26,14.32,750,13,51
2015-01-30T05:20:50,19.16,400,13,27
2015-01-03T06:40:19,21.14,443,13,31
2015-01-26T05:31:08,21.14,557,13,36
2015-01-13T00:31:05,21.14,302,13,25
2015-01-16T22:10:38,18.41,592,13,44
2015-01-16T11:40:31,15.68,1294,13,85
2015-01-18T19:50:37,19.09,782,13,48
2015-01-29T19:40:33,15.68,1210,13,85
2015-01-16T21:01:45,15,799,13,51
2015-01-10T03:01:08,26.59,122,13,8
2015-01-31T22:01:23,18.41,665,13,48
2015-01-28T07:51:07,12.95,2623,13,168
2015-01-26T14:01:44,15,1365,13,91
2015-01-01T02:50:20,25.91,221,13,17
2015-01-27T17:11:06,10.23,3211,13,212
2015-01-24T21:50:35,17.05,762,13,50
2015-01-12T09:50:50,14.32,1909,13,129
2015-01-04T15:40:27,15.68,986,13,61
2015-01-01T17:01:27,15.68,947,13,66
2015-01-14T06:31:24,19.09,1267,13,86
2015-01-04T15:10:40,15.68,1026,13,62
2015-01-24T15:10:42,15,1205,13,82
2015-01-28T01:40:10,23.28,98,13,9
2015-01-15T11:01:31,16.36,1314,13,80
2015-01-27T06:50:58,15.68,1518,13,106
2015-01-29T08:21:30,11.59,3355,13,218
2015-01-12T18:31:31,12.27,2210,13,152
2015-01-20T18:01:52,11.59,2784,13,186
2015-01-12T00:50:24,19.57,214,13,18
2015-01-30T18:21:18,12.95,2297,13,151
2015-01-02T21:01:28,16.36,667,13,53
2015-01-07T09:01:47,10.91,3397,13,219
2015-01-30T03:40:07,20.45,53,13,5
2015-01-29T07:40:50,13.64,2324,13,168
2015-01-06T13:10:44,14.32,1289,13,85
2015-01-02T06:40:35,17.11,1327,13,93
2015-01-11T22:40:20,19.77,472,13,32
2015-01-03T20:50:33,17.05,675,13,53
2015-01-12T12:31:21,15,1280,13,89
2015-01-28T20:10:41,15.68,999,13,65
2015-01-31T16:01:34,15,1254,13,84
2015-01-06T23:31:03,19.09,427,13,29
2015-01-18T08:50:34,20.45,637,13,45
2015-01-29T06:21:07,17.73,1125,13,73
2015-01-30T09:01:54,10.91,3546,13,228
2015-01-18T13:40:28,16.36,993,13,65
2015-01-21T22:40:22,18.41,603,13,43
2015-01-21T08:11:09,12.27,2869,13,194
2015-01-03T14:31:14,15,1151,13,82
2015-01-25T13:01:28,16.36,891,13,55
2015-01-28T08:21:27,11.59,3117,13,197
2015-01-31T01:20:43,25.91,187,13,13
2015-01-06T05:50:39,19.77,668,13,45
2015-01-27T00:01:20,21.82,321,13,24
